entity_folder_id,entity_id,folder_name,folder_path,allow_rename_ind,allow_subfolder_ind,allow_upload_ind,allow_delete_ind,more_public_files_ind,parent_folder_id,file_count,create_ts,last_update_ts
0c217fb7-5150-8b5d-e011-b62deff4dc9c,9284,Political Matters and Controversial Issues Disclosures,Political Matters and Controversial Issues Disclosures,N,Y,Y,N,Y,,0,2016-02-29T16:31:34-05:00,2016-02-29T16:31:34-05:00
80f986b3-89bd-079a-ab58-d2335c0f6148,67698,Political Files,Political Files,N,N,N,N,N,,26,2016-02-29T16:51:05-05:00,2016-02-29T16:51:05-05:00
78a4002d-7389-b442-f48a-c24ce59fcb8e,67698,Political Matters and Controversial Issues Disclosures,Political Matters and Controversial Issues Disclosures,N,Y,Y,N,Y,,0,2016-02-29T16:51:05-05:00,2016-02-29T16:51:05-05:00
9b6a39f5-25dd-6679-49d9-21dd8f268c66,65497,Political Files,Political Files,N,N,N,N,N,,18,2016-02-29T15:54:02-05:00,2016-02-29T15:54:02-05:00
248164c2-72e8-9244-c8ac-5169db103aea,65497,Political Matters and Controversial Issues Disclosures,Political Matters and Controversial Issues Disclosures,N,Y,Y,N,Y,,0,2016-02-29T15:54:02-05:00,2016-02-29T15:54:02-05:00
1aa0fe75-9582-88cb-fa2d-fcd3aa3d4201,65947,Political Files,Political Files,N,N,N,N,N,,0,2016-02-29T15:55:48-05:00,2016-02-29T15:55:48-05:00
a8e06dd9-d888-1a2c-d89a-bf55f0f61f69,65947,Political Matters and Controversial Issues Disclosures,Political Matters and Controversial Issues Disclosures,N,Y,Y,N,Y,,0,2016-02-29T15:55:48-05:00,2016-02-29T15:55:48-05:00
1025d11a-14c0-c48f-3f1e-4f06edcb301f,69132,Political Files,Political Files,N,N,N,N,N,,0,2016-02-29T15:46:07-05:00,2016-02-29T15:46:07-05:00
45e1bb95-ca4a-be65-b76c-22af09189c10,69132,Political Matters and Controversial Issues Disclosures,Political Matters and Controversial Issues Disclosures,N,Y,Y,N,Y,,0,2016-02-29T15:46:07-05:00,2016-02-29T15:46:07-05:00
0df32d41-5ba8-c6fa-11f7-f21390bab992,69317,Political Files,Political Files,N,N,N,N,N,,0,2016-02-29T16:20:18-05:00,2016-02-29T16:20:18-05:00
255e8ad3-5162-20e4-cd07-9c0c1ceae0c3,69317,Political Matters and Controversial Issues Disclosures,Political Matters and Controversial Issues Disclosures,N,Y,Y,N,Y,,0,2016-02-29T16:20:18-05:00,2016-02-29T16:20:18-05:00
8c956824-9030-5c1a-0c0b-799f182e4152,74067,Political Files,Political Files,N,N,N,N,N,,24,2016-02-29T17:19:58-05:00,2016-02-29T17:19:58-05:00
0fa2665b-4bdc-0ac7-a0f9-daef26845a94,74067,Political Matters and Controversial Issues Disclosures,Political Matters and Controversial Issues Disclosures,N,Y,Y,N,Y,,0,2016-02-29T17:19:58-05:00,2016-02-29T17:19:58-05:00
b1771d3e-0c28-05a4-fbbb-83662e7979b5,171239,Political Files,Political Files,N,N,N,N,N,,0,2016-02-29T16:46:17-05:00,2016-02-29T16:46:17-05:00
ba8ea33a-b575-c32c-60e5-716d3cceaeec,171239,Political Matters and Controversial Issues Disclosures,Political Matters and Controversial Issues Disclosures,N,Y,Y,N,Y,,0,2016-02-29T16:46:17-05:00,2016-02-29T16:46:17-05:00
0df3b223-acdd-8b07-8a3e-46072b41fb9b,76041,Political Files,Political Files,N,N,N,N,N,,15,2016-02-29T16:03:59-05:00,2016-02-29T16:03:59-05:00
48cee4bb-bfe4-32f9-a0b2-e988c81674d5,76041,Political Matters and Controversial Issues Disclosures,Political Matters and Controversial Issues Disclosures,N,Y,Y,N,Y,,0,2016-02-29T16:03:59-05:00,2016-02-29T16:03:59-05:00
51fbba48-d514-f8c8-cfdb-1a4d4f17d5b8,78242,Political Files,Political Files,N,N,N,N,N,,3,2016-02-29T16:05:12-05:00,2016-02-29T16:05:12-05:00
084c8dcf-5bca-6b44-5efe-24193066e503,78242,Political Matters and Controversial Issues Disclosures,Political Matters and Controversial Issues Disclosures,N,Y,Y,N,Y,,1,2016-02-29T16:05:12-05:00,2016-02-29T16:05:12-05:00
aa8f14ad-7af0-070b-f942-047f4a009d1a,12160,Political Files,Political Files,N,N,N,N,N,,21,2016-02-29T17:11:10-05:00,2016-02-29T17:11:10-05:00
e661b41e-59b2-f093-9308-ed638f1a2eda,12160,Political Matters and Controversial Issues Disclosures,Political Matters and Controversial Issues Disclosures,N,Y,Y,N,Y,,0,2016-02-29T17:11:10-05:00,2016-02-29T17:11:10-05:00
b8ffdbef-90c7-1013-1f6a-83200828e1ea,12882,Political Files,Political Files,N,N,N,N,N,,33,2016-02-29T16:26:22-05:00,2016-02-29T16:26:22-05:00
0000d2dd-74c5-70c3-7e95-7821e3b509ad,12882,Political Matters and Controversial Issues Disclosures,Political Matters and Controversial Issues Disclosures,N,Y,Y,N,Y,,1,2016-02-29T16:26:22-05:00,2016-02-29T16:26:22-05:00
eb67e563-d5fb-a90c-3853-f9999a0dd523,172799,Political Files,Political Files,N,N,N,N,N,,0,2016-02-29T16:10:34-05:00,2016-02-29T16:10:34-05:00
f20f7767-7038-117f-f1e7-95de25d6411f,172799,Political Matters and Controversial Issues Disclosures,Political Matters and Controversial Issues Disclosures,N,Y,Y,N,Y,,1,2016-02-29T16:10:34-05:00,2016-02-29T16:10:34-05:00
b8e94dd2-2894-368f-b28a-d2ade5f16954,17482,Political Files,Political Files,N,N,N,N,N,,0,2016-02-29T16:31:35-05:00,2016-02-29T16:31:35-05:00
8d60e6c2-4ae1-ab7c-e989-3a8ec4d02581,17482,Political Matters and Controversial Issues Disclosures,Political Matters and Controversial Issues Disclosures,N,Y,Y,N,Y,,0,2016-02-29T16:31:35-05:00,2016-02-29T16:31:35-05:00
4f516aa8-51c6-5bc3-cc64-790ecdcc039a,17483,Political Files,Political Files,N,N,N,N,N,,0,2016-02-29T16:26:14-05:00,2016-02-29T16:26:14-05:00
e0f5356e-dcd5-5003-d8dc-0925f6a20254,17483,Political Matters and Controversial Issues Disclosures,Political Matters and Controversial Issues Disclosures,N,Y,Y,N,Y,,0,2016-02-29T16:26:14-05:00,2016-02-29T16:26:14-05:00
1cbe8fc9-bc98-811b-a4fe-505850cb5a39,17673,Political Files,Political Files,N,N,N,N,N,,46,2016-02-29T16:42:41-05:00,2016-02-29T16:42:41-05:00
6b32582b-a62f-0260-0041-ec6024fd5be8,17673,Political Matters and Controversial Issues Disclosures,Political Matters and Controversial Issues Disclosures,N,Y,Y,N,Y,,0,2016-02-29T16:42:41-05:00,2016-02-29T16:42:41-05:00
2e28da77-837b-4c6a-27f4-325ac4ac1a7a,28684,Political Files,Political Files,N,N,N,N,N,,349,2016-02-29T15:34:09-05:00,2016-02-29T15:34:09-05:00
49024ed9-0660-3549-1bb7-e48d90c824db,28684,Political Matters and Controversial Issues Disclosures,Political Matters and Controversial Issues Disclosures,N,Y,Y,N,Y,,0,2016-02-29T15:34:09-05:00,2016-02-29T15:34:09-05:00
afd8025f-f1fd-7e06-f271-f70cd71fd4d9,18535,Political Files,Political Files,N,N,N,N,N,,106,2016-02-29T16:32:22-05:00,2016-02-29T16:32:22-05:00
959b7a3b-1218-b364-33a5-18bafdbec8ea,18535,Political Matters and Controversial Issues Disclosures,Political Matters and Controversial Issues Disclosures,N,Y,Y,N,Y,,0,2016-02-29T16:32:22-05:00,2016-02-29T16:32:22-05:00
b32e6e8d-1be1-dc75-d64b-64304cd3cdcf,174338,Political Files,Political Files,N,N,N,N,N,,0,2016-02-29T16:14:30-05:00,2016-02-29T16:14:30-05:00
4c00ee71-bbf4-47a2-5171-70aeaf9d6cde,174338,Political Matters and Controversial Issues Disclosures,Political Matters and Controversial Issues Disclosures,N,Y,Y,N,Y,,0,2016-02-29T16:14:30-05:00,2016-02-29T16:14:30-05:00
629dfdf3-d6b6-72c5-8dc8-0ad156cc440c,22184,Political Files,Political Files,N,N,N,N,N,,318,2016-02-29T16:18:32-05:00,2016-02-29T16:18:32-05:00
fc3498eb-2f41-81d9-bf47-703d8b6e64e3,22184,Political Matters and Controversial Issues Disclosures,Political Matters and Controversial Issues Disclosures,N,Y,Y,N,Y,,0,2016-02-29T16:18:32-05:00,2016-02-29T16:18:32-05:00
adf95dbb-0d79-587e-46a7-bd766dc1ded5,22323,Political Files,Political Files,N,N,N,N,N,,1,2016-02-29T16:58:18-05:00,2016-02-29T16:58:18-05:00
a64e29ef-4d1b-4db0-2b9a-c72719b823c4,22323,Political Matters and Controversial Issues Disclosures,Political Matters and Controversial Issues Disclosures,N,Y,Y,N,Y,,0,2016-02-29T16:58:18-05:00,2016-02-29T16:58:18-05:00
e0c21270-ea3e-8273-b47f-a680866f8c6c,22878,Political Files,Political Files,N,N,N,N,N,,1090,2016-02-29T15:46:01-05:00,2016-02-29T15:46:01-05:00
e93f866d-e1fc-bf88-aa64-2fbe80600861,22878,Political Matters and Controversial Issues Disclosures,Political Matters and Controversial Issues Disclosures,N,Y,Y,N,Y,,0,2016-02-29T15:46:01-05:00,2016-02-29T15:46:01-05:00
9953c579-6c33-fe2d-ff88-dd36735f4a99,24949,Political Files,Political Files,N,N,N,N,N,,275,2016-02-29T15:38:04-05:00,2016-02-29T15:38:04-05:00
9b4f1788-1605-5c2c-6e1c-9c32194ba8b0,24949,Political Matters and Controversial Issues Disclosures,Political Matters and Controversial Issues Disclosures,N,Y,Y,N,Y,,0,2016-02-29T15:38:04-05:00,2016-02-29T15:38:04-05:00
3de5ca06-7b74-b1da-78c3-38a6a1b21d3e,69267,Political Files,Political Files,N,N,N,N,N,,0,2016-02-29T17:04:00-05:00,2016-02-29T17:04:00-05:00
19778f22-6fc8-69de-9a87-30e62573e31b,69267,Political Matters and Controversial Issues Disclosures,Political Matters and Controversial Issues Disclosures,N,Y,Y,N,Y,,0,2016-02-29T17:04:00-05:00,2016-02-29T17:04:00-05:00
913b21f7-beab-0802-92b7-f80dcf4a7fc8,69640,Political Files,Political Files,N,N,N,N,N,,23,2016-02-29T16:50:59-05:00,2016-02-29T16:50:59-05:00
188cdeec-ef7d-42fd-d6c9-e26f28fc5fb8,69640,Political Matters and Controversial Issues Disclosures,Political Matters and Controversial Issues Disclosures,N,Y,Y,N,Y,,0,2016-02-29T16:50:59-05:00,2016-02-29T16:50:59-05:00
89b7cc0a-f0be-fbe9-8c1d-0fd5d6c56f71,33288,Political Files,Political Files,N,N,N,N,N,,0,2016-02-29T15:45:58-05:00,2016-02-29T15:45:58-05:00
41600df3-ffe3-e31d-47ea-d83fa939751e,33288,Political Matters and Controversial Issues Disclosures,Political Matters and Controversial Issues Disclosures,N,Y,Y,N,Y,,0,2016-02-29T15:45:58-05:00,2016-02-29T15:45:58-05:00
3bb39972-12ed-0d80-8e9f-6c4d7bbdebcf,33470,Political Files,Political Files,N,N,N,N,N,,0,2016-02-29T16:25:16-05:00,2016-02-29T16:25:16-05:00
7a0b432a-2c4f-5caa-ee22-4cae82ed74ff,33470,Political Matters and Controversial Issues Disclosures,Political Matters and Controversial Issues Disclosures,N,Y,Y,N,Y,,0,2016-02-29T16:25:16-05:00,2016-02-29T16:25:16-05:00
80b4612f-bfd2-de6b-5e6d-0b8d1fcc2900,35218,Political Files,Political Files,N,N,N,N,N,,101,2016-02-29T16:37:36-05:00,2016-02-29T16:37:36-05:00
a7ba8142-026c-7e18-2fbf-52b70221927c,35218,Political Matters and Controversial Issues Disclosures,Political Matters and Controversial Issues Disclosures,N,Y,Y,N,Y,,0,2016-02-29T16:37:36-05:00,2016-02-29T16:37:36-05:00
c62126f6-0bff-8e17-50fc-dd576ab1e5f1,17670,Political Files,Political Files,N,N,N,N,N,,169,2016-02-29T17:07:00-05:00,2016-02-29T17:07:00-05:00
050c2489-b621-8576-649b-668f59ce4b25,17670,Political Matters and Controversial Issues Disclosures,Political Matters and Controversial Issues Disclosures,N,Y,Y,N,Y,,0,2016-02-29T17:07:00-05:00,2016-02-29T17:07:00-05:00
5a0bf4cb-b69f-ad3a-6afe-ad3cbbf78d8c,25411,Political Files,Political Files,N,N,N,N,N,,418,2016-02-29T16:29:59-05:00,2016-02-29T16:29:59-05:00
65326f97-299d-2e6e-58c2-3c83132cfa92,25411,Political Matters and Controversial Issues Disclosures,Political Matters and Controversial Issues Disclosures,N,Y,Y,N,Y,,0,2016-02-29T16:29:59-05:00,2016-02-29T16:29:59-05:00
38a9c00d-2a47-60c9-e57f-690e3914fb94,26388,Political Files,Political Files,N,N,N,N,N,,63,2016-02-29T16:23:26-05:00,2016-02-29T16:23:26-05:00
322b0b70-70b0-3550-3876-1cf48d9e3dcc,26388,Political Matters and Controversial Issues Disclosures,Political Matters and Controversial Issues Disclosures,N,Y,Y,N,Y,,0,2016-02-29T16:23:26-05:00,2016-02-29T16:23:26-05:00
36a9a851-1d45-3fd5-f9a4-98c807b78700,26389,Political Files,Political Files,N,N,N,N,N,,0,2016-02-29T17:16:04-05:00,2016-02-29T17:16:04-05:00
acf344f8-4525-4393-fd84-fc5a0cd33427,26389,Political Matters and Controversial Issues Disclosures,Political Matters and Controversial Issues Disclosures,N,Y,Y,N,Y,,0,2016-02-29T17:16:04-05:00,2016-02-29T17:16:04-05:00
131676be-0c18-d470-e652-4521751bc649,28685,Political Files,Political Files,N,N,N,N,N,,0,2016-02-29T15:39:06-05:00,2016-02-29T15:39:06-05:00
bb96bedc-55a6-b01e-97ce-ed35a2f17206,28685,Political Matters and Controversial Issues Disclosures,Political Matters and Controversial Issues Disclosures,N,Y,Y,N,Y,,0,2016-02-29T15:39:06-05:00,2016-02-29T15:39:06-05:00
ffce1862-fd04-09c1-8297-9dc57f95160a,37467,Political Files,Political Files,N,N,N,N,N,,25,2016-02-29T17:12:01-05:00,2016-02-29T17:12:01-05:00
f8729f11-c009-f317-0f65-62e60676e546,37467,Political Matters and Controversial Issues Disclosures,Political Matters and Controversial Issues Disclosures,N,Y,Y,N,Y,,0,2016-02-29T17:12:01-05:00,2016-02-29T17:12:01-05:00
ee491a9c-1877-fddd-eee5-d3787b621d55,39645,Political Files,Political Files,N,N,N,N,N,,0,2016-02-29T16:48:45-05:00,2016-02-29T16:48:45-05:00
20f18fef-b0c7-37a9-4c24-2166d3765770,39645,Political Matters and Controversial Issues Disclosures,Political Matters and Controversial Issues Disclosures,N,Y,Y,N,Y,,0,2016-02-29T16:48:45-05:00,2016-02-29T16:48:45-05:00
0f160e9d-9895-3318-12d7-10523ab6d134,39646,Political Files,Political Files,N,N,N,N,N,,0,2016-02-29T17:04:14-05:00,2016-02-29T17:04:14-05:00
cc7b90d2-f607-7102-e6de-b45d86123977,39646,Political Matters and Controversial Issues Disclosures,Political Matters and Controversial Issues Disclosures,N,Y,Y,N,Y,,0,2016-02-29T17:04:14-05:00,2016-02-29T17:04:14-05:00
b31929bd-e3ec-59de-1e0e-ed7d2f6bb4e4,39650,Political Files,Political Files,N,N,N,N,N,,0,2016-02-29T17:08:40-05:00,2016-02-29T17:08:40-05:00
43f925a0-78cb-e354-d791-744aa8e66bfe,39650,Political Matters and Controversial Issues Disclosures,Political Matters and Controversial Issues Disclosures,N,Y,Y,N,Y,,0,2016-02-29T17:08:40-05:00,2016-02-29T17:08:40-05:00
60d95a8c-0348-9004-1aac-fca386e3c41d,39653,Political Files,Political Files,N,N,N,N,N,,0,2016-02-29T16:57:24-05:00,2016-02-29T16:57:24-05:00
d72b96fc-6a7f-2afa-9a61-c28bf643ff79,39653,Political Matters and Controversial Issues Disclosures,Political Matters and Controversial Issues Disclosures,N,Y,Y,N,Y,,0,2016-02-29T16:57:24-05:00,2016-02-29T16:57:24-05:00
cc91b67f-f14f-212a-9757-823c5637c51d,39661,Political Files,Political Files,N,N,N,N,N,,0,2016-02-29T17:01:10-05:00,2016-02-29T17:01:10-05:00
c441d312-8de7-741d-4235-f0cd7e51bba6,39661,Political Matters and Controversial Issues Disclosures,Political Matters and Controversial Issues Disclosures,N,Y,Y,N,Y,,0,2016-02-29T17:01:10-05:00,2016-02-29T17:01:10-05:00
0b5ee792-8659-a8b3-e187-a9aa2f2f4d8a,39655,Political Files,Political Files,N,N,N,N,N,,0,2016-02-29T16:26:01-05:00,2016-02-29T16:26:01-05:00
bfc454b0-2b53-b463-c1ce-a3cd0d9df1be,39655,Political Matters and Controversial Issues Disclosures,Political Matters and Controversial Issues Disclosures,N,Y,Y,N,Y,,0,2016-02-29T16:26:01-05:00,2016-02-29T16:26:01-05:00
c095061d-ccfe-dd46-dc84-46f1b19cd4e9,41007,Political Files,Political Files,N,N,N,N,N,,270,2016-02-29T16:35:02-05:00,2016-02-29T16:35:02-05:00
f702659c-46ff-2862-6df5-37da715cbf9a,41007,Political Matters and Controversial Issues Disclosures,Political Matters and Controversial Issues Disclosures,N,Y,Y,N,Y,,0,2016-02-29T16:35:02-05:00,2016-02-29T16:35:02-05:00
67d29d47-9eb0-066f-f66f-7689dbd21fe8,40925,Political Files,Political Files,N,N,N,N,N,,418,2016-02-29T17:01:07-05:00,2016-02-29T17:01:07-05:00
98e39f84-fe13-9bc0-c1bc-26dbe00bf55d,40925,Political Matters and Controversial Issues Disclosures,Political Matters and Controversial Issues Disclosures,N,Y,Y,N,Y,,0,2016-02-29T17:01:07-05:00,2016-02-29T17:01:07-05:00
d064788b-c7f0-157d-6212-9e6da4c96ce4,41104,Political Files,Political Files,N,N,N,N,N,,349,2016-02-29T17:01:57-05:00,2016-02-29T17:01:57-05:00
8eef020e-2164-6fba-6a10-4494927b40da,41104,Political Matters and Controversial Issues Disclosures,Political Matters and Controversial Issues Disclosures,N,Y,Y,N,Y,,0,2016-02-29T17:01:57-05:00,2016-02-29T17:01:57-05:00
7e89d473-2510-3066-4c52-4419b9cb0a6f,46352,Political Files,Political Files,N,N,N,N,N,,165,2016-02-29T17:07:36-05:00,2016-02-29T17:07:36-05:00
e0764362-aee0-2024-e8f9-d8b5d44d5365,46352,Political Matters and Controversial Issues Disclosures,Political Matters and Controversial Issues Disclosures,N,Y,Y,N,Y,,0,2016-02-29T17:07:36-05:00,2016-02-29T17:07:36-05:00
f6317bb8-4e7a-0414-785f-d777600f1b12,46353,Political Files,Political Files,N,N,N,N,N,,48,2016-02-29T17:04:58-05:00,2016-02-29T17:04:58-05:00
202fc653-67e3-f81c-95c5-a051ddbccfff,46353,Political Matters and Controversial Issues Disclosures,Political Matters and Controversial Issues Disclosures,N,Y,Y,N,Y,,0,2016-02-29T17:04:58-05:00,2016-02-29T17:04:58-05:00
bcb37cb3-6ce7-419e-a9aa-5da08a99626e,46323,Political Files,Political Files,N,N,N,N,N,,24,2016-02-29T15:45:41-05:00,2016-02-29T15:45:41-05:00
01aa3e12-7f98-18b8-f721-95f00f8f8fa8,46323,Political Matters and Controversial Issues Disclosures,Political Matters and Controversial Issues Disclosures,N,Y,Y,N,Y,,0,2016-02-29T15:45:41-05:00,2016-02-29T15:45:41-05:00
9755bf23-06bb-53ab-2ef5-6f751525bffc,49690,Political Files,Political Files,N,N,N,N,N,,35,2016-02-29T17:01:50-05:00,2016-02-29T17:01:50-05:00
e09a6911-8742-d747-f0ec-4d8562df498c,49690,Political Matters and Controversial Issues Disclosures,Political Matters and Controversial Issues Disclosures,N,Y,Y,N,Y,,0,2016-02-29T17:01:50-05:00,2016-02-29T17:01:50-05:00
33e1cfdb-fb6c-5b3c-9903-e617934eab21,49982,Political Files,Political Files,N,N,N,N,N,,191,2016-02-29T16:19:15-05:00,2016-02-29T16:19:15-05:00
4396399a-a2a1-f1db-4c2b-6d9ba12a44ad,49982,Political Matters and Controversial Issues Disclosures,Political Matters and Controversial Issues Disclosures,N,Y,Y,N,Y,,0,2016-02-29T16:19:15-05:00,2016-02-29T16:19:15-05:00
a404fe9e-226e-b556-149e-fa8091532165,52037,Political Files,Political Files,N,N,N,N,N,,33,2016-02-29T17:06:33-05:00,2016-02-29T17:06:33-05:00
b6533028-6a0d-1075-624c-f51a6b42f67e,52037,Political Matters and Controversial Issues Disclosures,Political Matters and Controversial Issues Disclosures,N,Y,Y,N,Y,,0,2016-02-29T17:06:33-05:00,2016-02-29T17:06:33-05:00
e9e0637a-f4b0-29ea-f6df-4e0bbaa7d8ef,52605,Political Files,Political Files,N,N,N,N,N,,273,2016-02-29T16:48:58-05:00,2016-02-29T16:48:58-05:00
746b6016-43b0-fde0-ad2f-86dff3772ca1,52605,Political Matters and Controversial Issues Disclosures,Political Matters and Controversial Issues Disclosures,N,Y,Y,N,Y,,0,2016-02-29T16:48:58-05:00,2016-02-29T16:48:58-05:00
038da0c1-f5c3-44ad-767b-eddcbc924d93,52608,Political Files,Political Files,N,N,N,N,N,,480,2016-02-29T16:59:43-05:00,2016-02-29T16:59:43-05:00
58f376ff-654f-2a3b-9fa9-4faabfa6ec0d,52608,Political Matters and Controversial Issues Disclosures,Political Matters and Controversial Issues Disclosures,N,Y,Y,N,Y,,0,2016-02-29T16:59:43-05:00,2016-02-29T16:59:43-05:00
ca8e6d91-deff-c9ee-98e7-3919c73b912e,54578,Political Files,Political Files,N,N,N,N,N,,235,2016-02-29T15:54:05-05:00,2016-02-29T15:54:05-05:00
15efd9d9-a045-5703-894f-faecaac9b561,54578,Political Matters and Controversial Issues Disclosures,Political Matters and Controversial Issues Disclosures,N,Y,Y,N,Y,,0,2016-02-29T15:54:05-05:00,2016-02-29T15:54:05-05:00
f3fcd9fe-9251-e374-64f5-79f7f1558231,56569,Political Files,Political Files,N,N,N,N,N,,55,2016-02-29T16:52:26-05:00,2016-02-29T16:52:26-05:00
b8ed1ffd-c954-4163-e9bd-10c2b4313978,56569,Political Matters and Controversial Issues Disclosures,Political Matters and Controversial Issues Disclosures,N,Y,Y,N,Y,,0,2016-02-29T16:52:26-05:00,2016-02-29T16:52:26-05:00
e94390f2-d5cf-949a-d429-168b643c05c1,57301,Political Files,Political Files,N,N,N,N,N,,307,2016-02-29T15:36:05-05:00,2016-02-29T15:36:05-05:00
c05eccfd-d81a-3ab3-b845-a66bb733df17,57301,Political Matters and Controversial Issues Disclosures,Political Matters and Controversial Issues Disclosures,N,Y,Y,N,Y,,0,2016-02-29T15:36:05-05:00,2016-02-29T15:36:05-05:00
9c57c924-2c7b-9165-f2bf-0e011db6630e,58536,Political Files,Political Files,N,N,N,N,N,,98,2016-02-29T16:31:57-05:00,2016-02-29T16:31:57-05:00
c34e77de-c80d-8e75-4a77-dd92818faa0c,58536,Political Matters and Controversial Issues Disclosures,Political Matters and Controversial Issues Disclosures,N,Y,Y,N,Y,,0,2016-02-29T16:31:57-05:00,2016-02-29T16:31:57-05:00
4ba45580-464b-b6ae-3244-98f3230b2a64,58548,Political Files,Political Files,N,N,N,N,N,,70,2016-02-29T15:48:07-05:00,2016-02-29T15:48:07-05:00
a3af177b-c4a7-215e-8c6f-faca28f2c516,58548,Political Matters and Controversial Issues Disclosures,Political Matters and Controversial Issues Disclosures,N,Y,Y,N,Y,,0,2016-02-29T15:48:07-05:00,2016-02-29T15:48:07-05:00
1defeb8a-70e8-41cd-f86f-6afc7f64b3fc,59505,Political Files,Political Files,N,N,N,N,N,,0,2016-02-29T16:17:27-05:00,2016-02-29T16:17:27-05:00
635cfb66-1f90-07f5-9ccd-0e70ff0a51ea,59505,Political Matters and Controversial Issues Disclosures,Political Matters and Controversial Issues Disclosures,N,Y,Y,N,Y,,0,2016-02-29T16:17:27-05:00,2016-02-29T16:17:27-05:00
f3b1ae7e-a6e9-f0f0-a632-61407be202c7,59534,Political Files,Political Files,N,N,N,N,N,,0,2016-02-29T16:56:51-05:00,2016-02-29T16:56:51-05:00
d19ed25f-26e3-2336-9aed-e88507bbbace,59534,Political Matters and Controversial Issues Disclosures,Political Matters and Controversial Issues Disclosures,N,Y,Y,N,Y,,0,2016-02-29T16:56:51-05:00,2016-02-29T16:56:51-05:00
65bd3a3e-0497-554b-f35f-bcdf7e7de9ea,62289,Political Files,Political Files,N,N,N,N,N,,309,2016-02-29T17:18:08-05:00,2016-02-29T17:18:08-05:00
8109ff71-deec-0e1b-7050-57829a840262,62289,Political Matters and Controversial Issues Disclosures,Political Matters and Controversial Issues Disclosures,N,Y,Y,N,Y,,0,2016-02-29T17:18:08-05:00,2016-02-29T17:18:08-05:00
ec19e124-db2e-a22b-9805-aae4f9a6997a,65498,Political Files,Political Files,N,N,N,N,N,,16,2016-02-29T16:04:20-05:00,2016-02-29T16:04:20-05:00
6ee2c549-9e44-eaf7-9630-33556068a448,65498,Political Matters and Controversial Issues Disclosures,Political Matters and Controversial Issues Disclosures,N,Y,Y,N,Y,,0,2016-02-29T16:04:20-05:00,2016-02-29T16:04:20-05:00
608ee6f6-c822-be84-3568-ad9fd6f02548,65675,Political Files,Political Files,N,N,N,N,N,,289,2016-02-29T16:26:32-05:00,2016-02-29T16:26:32-05:00
a73e3acd-c54f-25a0-05e2-de90484e2220,65675,Political Matters and Controversial Issues Disclosures,Political Matters and Controversial Issues Disclosures,N,Y,Y,N,Y,,0,2016-02-29T16:26:32-05:00,2016-02-29T16:26:32-05:00
5e9eb4a0-225a-1c1d-e48f-c7d34bd53390,66276,Political Files,Political Files,N,N,N,N,N,,0,2016-02-29T15:48:03-05:00,2016-02-29T15:48:03-05:00
abf9aeac-e096-84bc-eaca-1cd839f816bb,66276,Political Matters and Controversial Issues Disclosures,Political Matters and Controversial Issues Disclosures,N,Y,Y,N,Y,,0,2016-02-29T15:48:03-05:00,2016-02-29T15:48:03-05:00
ce1eb556-97eb-c3ef-6696-059fb48a302f,68297,Political Files,Political Files,N,N,N,N,N,,418,2016-02-29T16:29:11-05:00,2016-02-29T16:29:11-05:00
f66860db-9140-8e74-909f-95273baff923,68297,Political Matters and Controversial Issues Disclosures,Political Matters and Controversial Issues Disclosures,N,Y,Y,N,Y,,0,2016-02-29T16:29:11-05:00,2016-02-29T16:29:11-05:00
94016017-b5e5-089d-c2ca-f8e4f9bfcd48,68660,Political Files,Political Files,N,N,N,N,N,,512,2016-02-29T15:47:37-05:00,2016-02-29T15:47:37-05:00
2c90e1b0-fa77-25e6-560a-3898fa2a5b24,68660,Political Matters and Controversial Issues Disclosures,Political Matters and Controversial Issues Disclosures,N,Y,Y,N,Y,,0,2016-02-29T15:47:37-05:00,2016-02-29T15:47:37-05:00
8cd5d5e8-e07e-c560-dc19-3e3ede8aa372,69854,Political Files,Political Files,N,N,N,N,N,,2,2016-02-29T16:29:23-05:00,2016-02-29T16:29:23-05:00
1a500ea4-9250-a8db-bd46-4da430900d1d,69854,Political Matters and Controversial Issues Disclosures,Political Matters and Controversial Issues Disclosures,N,Y,Y,N,Y,,0,2016-02-29T16:29:23-05:00,2016-02-29T16:29:23-05:00
f0881eb2-7e00-ccd7-d472-244999bb6a5b,69855,Political Files,Political Files,N,N,N,N,N,,145,2016-02-29T16:31:18-05:00,2016-02-29T16:31:18-05:00
86ebd794-5370-09d4-de06-7b6a5919eeff,69855,Political Matters and Controversial Issues Disclosures,Political Matters and Controversial Issues Disclosures,N,Y,Y,N,Y,,0,2016-02-29T16:31:18-05:00,2016-02-29T16:31:18-05:00
11281a2d-c19d-de4e-1abb-41fcfddca8e6,73885,Political Files,Political Files,N,N,N,N,N,,20,2016-02-29T16:42:57-05:00,2016-02-29T16:42:57-05:00
91383a99-d019-5ec3-415a-e8701332a2e2,73885,Political Matters and Controversial Issues Disclosures,Political Matters and Controversial Issues Disclosures,N,Y,Y,N,Y,,0,2016-02-29T16:42:57-05:00,2016-02-29T16:42:57-05:00
ec85f3cc-1224-b653-c807-c1843c95e9d5,73718,Political Files,Political Files,N,N,N,N,N,,0,2016-02-29T17:09:49-05:00,2016-02-29T17:09:49-05:00
